ID;Batch;Distance (µm);Sr:Ca_Avg 
UP_11_4;Autumn-spawning;1694.175;1.00888069798728
UP_11_9;Autumn-spawning;1694.175;1.01131026130028
UP_11_5;Autumn-spawning;1694.175;1.25276437102814
UP_11_7;Autumn-spawning;1694.175;1.1608491438661
UP_11_8;Autumn-spawning;1694.175;1.28784410131598
UP_11_14;Autumn-spawning;1694.175;1.09701975814291
SH_29;Spring-spawning;1703.52;0.986315354053233
SH_27;Spring-spawning;1703.52;1.04277171565874
SH_26;Spring-spawning;1703.52;1.25891595394512
SH_25;Spring-spawning;1703.52;1.46232818304268
SH_23;Spring-spawning;1703.52;1.44453801836638
SH_22;Spring-spawning;1703.52;1.4824171408577
SL57;Slåttersill;1703.52;0.826444305025413
SL_63;Slåttersill;1703.52;1.32457705229943
SL_58;Slåttersill;1703.52;1.36705154618401
SL_66;Slåttersill;1703.52;1.15186099025587
SL_65;Slåttersill;1703.52;0.951305630390387
SL_62;Slåttersill;1703.52;1.3674710197335
SH_21;Spring-spawning;1703.52;1.28845734219205
SH31;Spring-spawning;1705.7;1.32897755260198
SH32;Spring-spawning;1705.7;0.731464873965679
SH_33;Spring-spawning;1705.7;1.49746476557771
UP_11_4;Autumn-spawning;1705.7;1.02244499200625
UP_11_9;Autumn-spawning;1705.7;1.01693601122721
UP_11_5;Autumn-spawning;1705.7;1.25351886881398
UP_11_7;Autumn-spawning;1705.7;1.19984465736937
UP_11_8;Autumn-spawning;1705.7;1.32851029532112
UP_11_14;Autumn-spawning;1705.7;1.09211596778456
SH_29;Spring-spawning;1714.44;1.02555444312449
SH_27;Spring-spawning;1714.44;1.02354424820342
SH_26;Spring-spawning;1714.44;1.34520332435092
SH_25;Spring-spawning;1714.44;1.38580277990571
SH_23;Spring-spawning;1714.44;1.48551708907995
SH_22;Spring-spawning;1714.44;1.49131829960013
SL57;Slåttersill;1714.44;0.854352426404826
SL_63;Slåttersill;1714.44;1.30622973736451
SL_58;Slåttersill;1714.44;1.42116528988135
SL_66;Slåttersill;1714.44;1.13405880073519
SL_65;Slåttersill;1714.44;0.95483837037498
SL_62;Slåttersill;1714.44;1.36040366465705
SH_21;Spring-spawning;1714.44;1.25759388350305
SH31;Spring-spawning;1717.225;1.26605747658727
SH32;Spring-spawning;1717.225;0.736107990971854
SH_33;Spring-spawning;1717.225;1.48188017710286
UP_11_4;Autumn-spawning;1717.225;1.03587618450861
UP_11_9;Autumn-spawning;1717.225;1.05807037729882
UP_11_5;Autumn-spawning;1717.225;1.2744306041779
UP_11_7;Autumn-spawning;1717.225;1.19045542295831
UP_11_8;Autumn-spawning;1717.225;1.35167137366415
UP_11_14;Autumn-spawning;1717.225;1.13302969111747
SL-51;Slåttersill;1718.85632555184;0.989177652347875
SL_53;Slåttersill;1718.85632555184;1.27966536517684
SL_45;Slåttersill;1718.85632555184;1.19271970697372
SL_54;Slåttersill;1718.85632555184;1.02862841348949
SH_29;Spring-spawning;1725.36;1.06726053360275
SH_27;Spring-spawning;1725.36;1.02697296483362
SH_26;Spring-spawning;1725.36;1.42460181089053
SH_25;Spring-spawning;1725.36;1.28154011214405
SH_23;Spring-spawning;1725.36;1.52526606757753
SH_22;Spring-spawning;1725.36;1.49027251929311
SL57;Slåttersill;1725.36;0.875545467642726
SL_63;Slåttersill;1725.36;1.30253539692738
SL_58;Slåttersill;1725.36;1.4950375204336
SL_66;Slåttersill;1725.36;1.09920547701699
SL_65;Slåttersill;1725.36;0.954436284792095
SL_62;Slåttersill;1725.36;1.3645174626704
SH_21;Spring-spawning;1725.36;1.22638911219658
SH31;Spring-spawning;1728.75;1.25499497778118
SH32;Spring-spawning;1728.75;0.793304617789965
SH_33;Spring-spawning;1728.75;1.5319708725349
UP_11_4;Autumn-spawning;1728.75;1.06909449251553
UP_11_9;Autumn-spawning;1728.75;1.08247779081917
UP_11_5;Autumn-spawning;1728.75;1.27074086261238
UP_11_7;Autumn-spawning;1728.75;1.16440921533169
UP_11_8;Autumn-spawning;1728.75;1.3549449746879
UP_11_14;Autumn-spawning;1728.75;1.16821040342225
SH_29;Spring-spawning;1736.28;1.10217165713776
SH_27;Spring-spawning;1736.28;1.00986257982786
SH_26;Spring-spawning;1736.28;1.53751802093782
SH_25;Spring-spawning;1736.28;1.23926630647625
SH_23;Spring-spawning;1736.28;1.50621847105254
SH_22;Spring-spawning;1736.28;1.45113570001688
SL57;Slåttersill;1736.28;0.92320010080568
SL_63;Slåttersill;1736.28;1.25671462241794
SL_58;Slåttersill;1736.28;1.56842600290823
SL_66;Slåttersill;1736.28;1.08400676700085
SL_65;Slåttersill;1736.28;0.953655128959078
SL_62;Slåttersill;1736.28;1.3564970437492
SH_21;Spring-spawning;1736.28;1.21771951631279
SH31;Spring-spawning;1740.275;1.24891397359673
SH32;Spring-spawning;1740.275;0.846095527649416
SH_33;Spring-spawning;1740.275;1.5949747529091
UP_11_4;Autumn-spawning;1740.275;1.08965737154748
UP_11_9;Autumn-spawning;1740.275;1.0379731533564
UP_11_5;Autumn-spawning;1740.275;1.30774282727454
UP_11_7;Autumn-spawning;1740.275;1.12222474053593
UP_11_8;Autumn-spawning;1740.275;1.36342404209806
UP_11_14;Autumn-spawning;1740.275;1.17245290452775
SL-51;Slåttersill;1744.89960321172;1.20410143249783
SL_53;Slåttersill;1744.89960321172;1.17423098969239
SL_45;Slåttersill;1744.89960321172;1.23376811452015
SL_54;Slåttersill;1744.89960321172;1.18069316954286
SH_29;Spring-spawning;1747.2;1.1272868620012
SH_27;Spring-spawning;1747.2;1.00920318008881
SH_26;Spring-spawning;1747.2;1.62909005076008
SH_25;Spring-spawning;1747.2;1.14692879824621
SH_23;Spring-spawning;1747.2;1.45508436378751
SH_22;Spring-spawning;1747.2;1.42543063287916
SL57;Slåttersill;1747.2;0.97808963157233
SL_63;Slåttersill;1747.2;1.26332139543698
SL_58;Slåttersill;1747.2;1.62334513004803
SL_66;Slåttersill;1747.2;1.06544946474018
SL_65;Slåttersill;1747.2;0.973282307847997
SL_62;Slåttersill;1747.2;1.32808551031992
SH_21;Spring-spawning;1747.2;1.22451184436392
SH31;Spring-spawning;1751.8;1.18289348734473
SH32;Spring-spawning;1751.8;0.827441813874521
SH_33;Spring-spawning;1751.8;1.56535607631278
UP_11_4;Autumn-spawning;1751.8;1.11765458934244
UP_11_9;Autumn-spawning;1751.8;1.08824736711792
UP_11_5;Autumn-spawning;1751.8;1.34731091632734
UP_11_7;Autumn-spawning;1751.8;1.18622078036906
UP_11_8;Autumn-spawning;1751.8;1.22782829427216
UP_11_14;Autumn-spawning;1751.8;1.20441000900806
SH_29;Spring-spawning;1758.12;1.11811864194278
SH_27;Spring-spawning;1758.12;1.01877442803895
SH_26;Spring-spawning;1758.12;1.74389955039498
SH_25;Spring-spawning;1758.12;1.10704082712301
SH_23;Spring-spawning;1758.12;1.41790179027681
SH_22;Spring-spawning;1758.12;1.37752858718793
SL57;Slåttersill;1758.12;1.02407539359989
SL_63;Slåttersill;1758.12;1.26600197825439
SL_58;Slåttersill;1758.12;1.65438447227401
SL_66;Slåttersill;1758.12;1.04753808773155
SL_65;Slåttersill;1758.12;0.990825154491569
SL_62;Slåttersill;1758.12;1.30647699077819
SH_21;Spring-spawning;1758.12;1.19530917393458
SH31;Spring-spawning;1763.325;1.1677607022175
SH32;Spring-spawning;1763.325;0.846636788385779
SH_33;Spring-spawning;1763.325;1.57080425840724
UP_11_4;Autumn-spawning;1763.325;1.12300205824804
UP_11_9;Autumn-spawning;1763.325;1.13733919363231
UP_11_5;Autumn-spawning;1763.325;1.39981634286824
UP_11_7;Autumn-spawning;1763.325;1.20990080016911
UP_11_8;Autumn-spawning;1763.325;1.18553369455067
UP_11_14;Autumn-spawning;1763.325;1.24211760959323
SH_29;Spring-spawning;1769.04;1.09201766255417
SH_27;Spring-spawning;1769.04;1.05468349556173
SH_26;Spring-spawning;1769.04;1.81732179534576
SH_25;Spring-spawning;1769.04;1.07166273025351
SH_23;Spring-spawning;1769.04;1.35673366351298
SH_22;Spring-spawning;1769.04;1.36174030511402
SL57;Slåttersill;1769.04;1.06869740780152
SL_63;Slåttersill;1769.04;1.2579801079128
SL_58;Slåttersill;1769.04;1.64933971858414
SL_66;Slåttersill;1769.04;1.05313274799505
SL_65;Slåttersill;1769.04;1.02114200784864
SL_62;Slåttersill;1769.04;1.27257278025629
SH_21;Spring-spawning;1769.04;1.17058974285629
SL-51;Slåttersill;1770.94288087159;0.979874212443268
SL_53;Slåttersill;1770.94288087159;1.29157577584088
SL_45;Slåttersill;1770.94288087159;1.24705680192888
SL_54;Slåttersill;1770.94288087159;1.04340819852259
SH31;Spring-spawning;1774.85;1.12681751223438
SH32;Spring-spawning;1774.85;0.829917430073894
SH_33;Spring-spawning;1774.85;1.58526750070573
UP_11_4;Autumn-spawning;1774.85;1.11294176190402
UP_11_9;Autumn-spawning;1774.85;1.20153664767146
UP_11_5;Autumn-spawning;1774.85;1.40763588359508
UP_11_7;Autumn-spawning;1774.85;1.2334073584854
UP_11_8;Autumn-spawning;1774.85;1.11788504885874
UP_11_14;Autumn-spawning;1774.85;1.26874851213995
SH_29;Spring-spawning;1779.96;1.04966392337507
SH_27;Spring-spawning;1779.96;1.09818945383916
SH_26;Spring-spawning;1779.96;1.86307877432246
SH_25;Spring-spawning;1779.96;1.1035968783253
SH_23;Spring-spawning;1779.96;1.29493479130838
SH_22;Spring-spawning;1779.96;1.32253816350252
SL57;Slåttersill;1779.96;1.11988700624905
SL_63;Slåttersill;1779.96;1.26430492867577
SL_58;Slåttersill;1779.96;1.66779217672107
SL_66;Slåttersill;1779.96;1.04364479222794
SL_65;Slåttersill;1779.96;1.04017351779441
SL_62;Slåttersill;1779.96;1.26231691026731
SH_21;Spring-spawning;1779.96;1.15692588451328
SH31;Spring-spawning;1786.375;1.08546880795894
SH32;Spring-spawning;1786.375;0.821884652329738
SH_33;Spring-spawning;1786.375;1.64224579035483
UP_11_4;Autumn-spawning;1786.375;1.11575909840178
UP_11_9;Autumn-spawning;1786.375;1.20793958938978
UP_11_5;Autumn-spawning;1786.375;1.4144405626248
UP_11_7;Autumn-spawning;1786.375;1.24591531175185
UP_11_8;Autumn-spawning;1786.375;1.10036101861307
UP_11_14;Autumn-spawning;1786.375;1.25862167836012
SH_29;Spring-spawning;1790.88;1.00799641522622
SH_27;Spring-spawning;1790.88;1.11150334505992
SH_26;Spring-spawning;1790.88;1.91248356938414
SH_25;Spring-spawning;1790.88;1.11149199703412
SH_23;Spring-spawning;1790.88;1.22079674108789
SH_22;Spring-spawning;1790.88;1.31377136142997
SL57;Slåttersill;1790.88;1.16115359446426
SL_63;Slåttersill;1790.88;1.23485514494664
SL_58;Slåttersill;1790.88;1.65930818602713
SL_66;Slåttersill;1790.88;1.06520452778823
SL_65;Slåttersill;1790.88;1.06752459581191
SL_62;Slåttersill;1790.88;1.20914375294044
SH_21;Spring-spawning;1790.88;1.13613115198137
SL-51;Slåttersill;1796.98615853147;1.03201385884875
SL_53;Slåttersill;1796.98615853147;1.250388788613
SL_45;Slåttersill;1796.98615853147;1.12065078146684
SL_54;Slåttersill;1796.98615853147;1.10586006023453
SH31;Spring-spawning;1797.9;1.06488492454896
SH32;Spring-spawning;1797.9;0.805991489586952
SH_33;Spring-spawning;1797.9;1.66854747140173
UP_11_4;Autumn-spawning;1797.9;1.09657868123935
UP_11_9;Autumn-spawning;1797.9;1.19738956074405
UP_11_5;Autumn-spawning;1797.9;1.46650383683275
UP_11_7;Autumn-spawning;1797.9;1.3071286857039
UP_11_8;Autumn-spawning;1797.9;1.09390286034854
UP_11_14;Autumn-spawning;1797.9;1.31428848283228
SH_29;Spring-spawning;1801.8;0.96330289995016
SH_27;Spring-spawning;1801.8;1.12283944647421
SH_26;Spring-spawning;1801.8;1.89755963437512
SH_25;Spring-spawning;1801.8;1.12484012227499
SH_23;Spring-spawning;1801.8;1.1765986761447
SH_22;Spring-spawning;1801.8;1.31463367014705
SL57;Slåttersill;1801.8;1.18615378746054
SL_63;Slåttersill;1801.8;1.23543415201595
SL_58;Slåttersill;1801.8;1.62079430863102
SL_66;Slåttersill;1801.8;1.06346465483313
SL_65;Slåttersill;1801.8;1.06261526011553
SL_62;Slåttersill;1801.8;1.18153424574622
SH_21;Spring-spawning;1801.8;1.13863907103245
SH31;Spring-spawning;1809.425;1.03355629307748
SH32;Spring-spawning;1809.425;0.796827722272728
SH_33;Spring-spawning;1809.425;1.60507899661252
UP_11_4;Autumn-spawning;1809.425;1.08135794409866
UP_11_9;Autumn-spawning;1809.425;1.22447865288795
UP_11_5;Autumn-spawning;1809.425;1.56230900424972
UP_11_7;Autumn-spawning;1809.425;1.44177174066568
UP_11_8;Autumn-spawning;1809.425;1.09041306930368
UP_11_14;Autumn-spawning;1809.425;1.37493911013548
SH_29;Spring-spawning;1812.72;0.912423696273852
SH_27;Spring-spawning;1812.72;1.14112242222183
SH_26;Spring-spawning;1812.72;1.81880679313878
SH_25;Spring-spawning;1812.72;1.13512697505929
SH_23;Spring-spawning;1812.72;1.14494535160731
SH_22;Spring-spawning;1812.72;1.32285780149164
SL57;Slåttersill;1812.72;1.2051110409167
SL_63;Slåttersill;1812.72;1.21232575791429
SL_58;Slåttersill;1812.72;1.58639049074435
SL_66;Slåttersill;1812.72;1.0782052134032
SL_65;Slåttersill;1812.72;1.06063310198719
SL_62;Slåttersill;1812.72;1.16683939217371
SH_21;Spring-spawning;1812.72;1.10571173474129
SH31;Spring-spawning;1820.95000000001;1.06943587783431
SH32;Spring-spawning;1820.95000000001;0.820979400021004
SH_33;Spring-spawning;1820.95000000001;1.67206757665485
UP_11_4;Autumn-spawning;1820.95000000001;1.05931936312241
UP_11_9;Autumn-spawning;1820.95000000001;1.24140011141512
UP_11_5;Autumn-spawning;1820.95000000001;1.6292298975702
UP_11_7;Autumn-spawning;1820.95000000001;1.4640162812123
UP_11_8;Autumn-spawning;1820.95000000001;1.0892625023101
UP_11_14;Autumn-spawning;1820.95000000001;1.35072273797699
SL-51;Slåttersill;1823.02943619135;1.05128321074878
SL_53;Slåttersill;1823.02943619135;1.20653504128107
SL_45;Slåttersill;1823.02943619135;1.18836463396988
SL_54;Slåttersill;1823.02943619135;1.26003919838556
SH_29;Spring-spawning;1823.64;0.890446788347867
SH_27;Spring-spawning;1823.64;1.12630289913553
SH_26;Spring-spawning;1823.64;1.75963603391371
SH_25;Spring-spawning;1823.64;1.15780476389324
SH_23;Spring-spawning;1823.64;1.12011692903861
SH_22;Spring-spawning;1823.64;1.33322113531683
SL57;Slåttersill;1823.64;1.23241532724239
SL_63;Slåttersill;1823.64;1.2056577636835
SL_58;Slåttersill;1823.64;1.53302996554403
SL_66;Slåttersill;1823.64;1.09833231942967
SL_65;Slåttersill;1823.64;1.05947066644789
SL_62;Slåttersill;1823.64;1.13991580915707
SH_21;Spring-spawning;1823.64;1.09626479390918
SH32;Spring-spawning;1832.47500000001;0.839188306923982
SH_33;Spring-spawning;1832.47500000001;1.71273750443219
UP_11_4;Autumn-spawning;1832.47500000001;1.05857895771882
UP_11_9;Autumn-spawning;1832.47500000001;1.25148433823602
UP_11_5;Autumn-spawning;1832.47500000001;1.61784276391114
UP_11_7;Autumn-spawning;1832.47500000001;1.53002528556172
UP_11_8;Autumn-spawning;1832.47500000001;1.09175330654683
UP_11_14;Autumn-spawning;1832.47500000001;1.45629205987219
SH_29;Spring-spawning;1834.56;0.883874074877319
SH_27;Spring-spawning;1834.56;1.09056628106577
SH_26;Spring-spawning;1834.56;1.73032182439789
SH_25;Spring-spawning;1834.56;1.20477838689363
SH_23;Spring-spawning;1834.56;1.10090206659493
SH_22;Spring-spawning;1834.56;1.40870496644788
SL57;Slåttersill;1834.56;1.24605833638362
SL_63;Slåttersill;1834.56;1.18397526220637
SL_58;Slåttersill;1834.56;1.49878766021917
SL_66;Slåttersill;1834.56;1.08638012942265
SL_65;Slåttersill;1834.56;1.05660739357976
SL_62;Slåttersill;1834.56;1.11629145877377
SH_21;Spring-spawning;1834.56;1.13294456744666
SH32;Spring-spawning;1844.00000000001;0.889463849477722
SH_33;Spring-spawning;1844.00000000001;1.69091171565092
UP_11_4;Autumn-spawning;1844.00000000001;1.07876039291475
UP_11_9;Autumn-spawning;1844.00000000001;1.23681933200611
UP_11_5;Autumn-spawning;1844.00000000001;1.73060108920188
UP_11_7;Autumn-spawning;1844.00000000001;1.56541607442528
UP_11_8;Autumn-spawning;1844.00000000001;1.08894487424518
UP_11_14;Autumn-spawning;1844.00000000001;1.51102670748309
SH_29;Spring-spawning;1845.48;0.901037031645832
SH_27;Spring-spawning;1845.48;1.06239940177582
SH_26;Spring-spawning;1845.48;1.69503597184277
SH_25;Spring-spawning;1845.48;1.19839522887291
SH_23;Spring-spawning;1845.48;1.08720609616026
SH_22;Spring-spawning;1845.48;1.46551554236715
SL57;Slåttersill;1845.48;1.24786808233392
SL_63;Slåttersill;1845.48;1.16046595529168
SL_58;Slåttersill;1845.48;1.43560653296111
SL_66;Slåttersill;1845.48;1.0936147330898
SL_65;Slåttersill;1845.48;1.04085773821378
SL_62;Slåttersill;1845.48;1.07854847214147
SH_21;Spring-spawning;1845.48;1.1288336729741
SL-51;Slåttersill;1849.07271385122;0.900806351210672
SL_53;Slåttersill;1849.07271385122;1.25204135423085
SL_45;Slåttersill;1849.07271385122;1.17268961873908
SL_54;Slåttersill;1849.07271385122;1.3241690954678
SH32;Spring-spawning;1855.52500000001;0.924854588540212
SH_33;Spring-spawning;1855.52500000001;1.6656537826326
UP_11_4;Autumn-spawning;1855.52500000001;1.11026126690429
UP_11_9;Autumn-spawning;1855.52500000001;1.25161235344545
UP_11_5;Autumn-spawning;1855.52500000001;1.83061754798866
UP_11_7;Autumn-spawning;1855.52500000001;1.44371840736903
UP_11_8;Autumn-spawning;1855.52500000001;1.09104406937067
UP_11_14;Autumn-spawning;1855.52500000001;1.57046300495802
SH_29;Spring-spawning;1856.4;0.920712220520513
SH_27;Spring-spawning;1856.4;1.03496957179961
SH_26;Spring-spawning;1856.4;1.60045001148946
SH_25;Spring-spawning;1856.4;1.27645930433359
SH_23;Spring-spawning;1856.4;1.0723774936125
SH_22;Spring-spawning;1856.4;1.51623090110211
SL57;Slåttersill;1856.4;1.26864985562571
SL_63;Slåttersill;1856.4;1.14963197948651
SL_58;Slåttersill;1856.4;1.37190591819475
SL_66;Slåttersill;1856.4;1.08794318785039
SL_65;Slåttersill;1856.4;1.03190627154237
SL_62;Slåttersill;1856.4;1.07215482642768
SH_21;Spring-spawning;1856.4;1.13355396868771
SH32;Spring-spawning;1867.05000000001;0.946425549317147
SH_33;Spring-spawning;1867.05000000001;1.65431656714977
UP_11_4;Autumn-spawning;1867.05000000001;1.13623070101046
UP_11_9;Autumn-spawning;1867.05000000001;1.28417770062918
UP_11_5;Autumn-spawning;1867.05000000001;1.82209427790594
UP_11_7;Autumn-spawning;1867.05000000001;1.46021518909622
UP_11_8;Autumn-spawning;1867.05000000001;1.11608199230999
UP_11_14;Autumn-spawning;1867.05000000001;1.62797650626435
SH_29;Spring-spawning;1867.32;0.955487556845515
SH_27;Spring-spawning;1867.32;1.03816870914713
SH_26;Spring-spawning;1867.32;1.54755365235244
SH_25;Spring-spawning;1867.32;1.34919198504364
SH_23;Spring-spawning;1867.32;1.06090538888705
SH_22;Spring-spawning;1867.32;1.55328907978327
SL57;Slåttersill;1867.32;1.27019966581892
SL_63;Slåttersill;1867.32;1.14420803259426
SL_58;Slåttersill;1867.32;1.33194392872943
SL_66;Slåttersill;1867.32;1.04328748310753
SL_65;Slåttersill;1867.32;1.03284845181069
SL_62;Slåttersill;1867.32;1.06378932286542
SH_21;Spring-spawning;1867.32;1.13098811356637
SL-51;Slåttersill;1875.1159915111;1.02899221432373
SL_53;Slåttersill;1875.1159915111;1.21605388655802
SL_45;Slåttersill;1875.1159915111;1.15652036447608
SL_54;Slåttersill;1875.1159915111;1.41071791245338
SH_29;Spring-spawning;1878.24;0.987772138780936
SH_27;Spring-spawning;1878.24;1.02816555730798
SH_26;Spring-spawning;1878.24;1.59414939524462
SH_25;Spring-spawning;1878.24;1.43236336792236
SH_23;Spring-spawning;1878.24;1.066727089475
SH_22;Spring-spawning;1878.24;1.60282621261372
SL57;Slåttersill;1878.24;1.26787132743407
SL_63;Slåttersill;1878.24;1.13429454023271
SL_58;Slåttersill;1878.24;1.2980370733723
SL_66;Slåttersill;1878.24;1.05988178728336
SL_65;Slåttersill;1878.24;1.02618690600687
SL_62;Slåttersill;1878.24;1.05310834403749
SH_21;Spring-spawning;1878.24;1.1439060209888
SH32;Spring-spawning;1878.57500000001;0.935505318376122
SH_33;Spring-spawning;1878.57500000001;1.60413489222571
UP_11_4;Autumn-spawning;1878.57500000001;1.18933885903361
UP_11_9;Autumn-spawning;1878.57500000001;1.31231379608706
UP_11_5;Autumn-spawning;1878.57500000001;1.76931807929911
UP_11_7;Autumn-spawning;1878.57500000001;1.39453706218253
UP_11_8;Autumn-spawning;1878.57500000001;1.11505096691037
UP_11_14;Autumn-spawning;1878.57500000001;1.71534645677001
SH_29;Spring-spawning;1889.16;1.01768179160042
SH_27;Spring-spawning;1889.16;1.05475652235882
SH_26;Spring-spawning;1889.16;1.6224327872644
SH_25;Spring-spawning;1889.16;1.44324654068044
SH_23;Spring-spawning;1889.16;1.07915157686017
SH_22;Spring-spawning;1889.16;1.69528411421613
SL57;Slåttersill;1889.16;1.24399205127102
SL_63;Slåttersill;1889.16;1.11361695190837
SL_58;Slåttersill;1889.16;1.26370724375555
SL_66;Slåttersill;1889.16;1.06565467375578
SL_65;Slåttersill;1889.16;1.01706856472283
SL_62;Slåttersill;1889.16;1.03336121139826
SH_21;Spring-spawning;1889.16;1.14679488503052
SH32;Spring-spawning;1890.10000000001;0.939034969420288
SH_33;Spring-spawning;1890.10000000001;1.57945588211149
UP_11_4;Autumn-spawning;1890.10000000001;1.25515436734285
UP_11_9;Autumn-spawning;1890.10000000001;1.32326391991803
UP_11_5;Autumn-spawning;1890.10000000001;1.74120013198681
UP_11_7;Autumn-spawning;1890.10000000001;1.34218813580524
UP_11_8;Autumn-spawning;1890.10000000001;1.15818775701006
UP_11_14;Autumn-spawning;1890.10000000001;1.69715747428749
SH_29;Spring-spawning;1900.08;1.03602542495447
SH_27;Spring-spawning;1900.08;1.0921058165338
SH_26;Spring-spawning;1900.08;1.64258016308267
SH_25;Spring-spawning;1900.08;1.43977886376877
SH_23;Spring-spawning;1900.08;1.10433045041308
SH_22;Spring-spawning;1900.08;1.65074600199684
SL57;Slåttersill;1900.08;1.23049040183417
SL_63;Slåttersill;1900.08;1.14139264885099
SL_58;Slåttersill;1900.08;1.20119378563545
SL_66;Slåttersill;1900.08;1.09791556416335
SL_65;Slåttersill;1900.08;1.01255652551036
SL_62;Slåttersill;1900.08;1.0289285617373
SH_21;Spring-spawning;1900.08;1.11252230016
SL-51;Slåttersill;1901.15926917098;0.96176295702995
SL_53;Slåttersill;1901.15926917098;1.18696966505699
SL_45;Slåttersill;1901.15926917098;1.14585954998367
SL_54;Slåttersill;1901.15926917098;1.18853370017255
SH32;Spring-spawning;1901.62500000001;0.978546847178472
SH_33;Spring-spawning;1901.62500000001;1.52049435189657
UP_11_4;Autumn-spawning;1901.62500000001;1.20336118654916
UP_11_9;Autumn-spawning;1901.62500000001;1.35075660709856
UP_11_5;Autumn-spawning;1901.62500000001;1.72204642226845
UP_11_7;Autumn-spawning;1901.62500000001;1.35883243496628
UP_11_8;Autumn-spawning;1901.62500000001;1.20767799479102
UP_11_14;Autumn-spawning;1901.62500000001;1.6427258043597
SH_29;Spring-spawning;1911;1.04223786562042
SH_27;Spring-spawning;1911;1.1466521165842
SH_26;Spring-spawning;1911;1.68386862255893
SH_25;Spring-spawning;1911;1.45951707318539
SH_23;Spring-spawning;1911;1.15790193274863
SH_22;Spring-spawning;1911;1.61508210943637
SL57;Slåttersill;1911;1.20224717575323
SL_63;Slåttersill;1911;1.16662224093425
SL_58;Slåttersill;1911;1.1785514165392
SL_66;Slåttersill;1911;1.1213507079155
SL_65;Slåttersill;1911;1.02461813718909
SL_62;Slåttersill;1911;1.0259561425161
SH_21;Spring-spawning;1911;1.14563541537592
SH32;Spring-spawning;1913.15000000001;0.979024862153531
SH_33;Spring-spawning;1913.15000000001;1.69956714680407
UP_11_4;Autumn-spawning;1913.15000000001;1.21394010303935
UP_11_9;Autumn-spawning;1913.15000000001;1.34533903863609
UP_11_5;Autumn-spawning;1913.15000000001;1.72613228863963
UP_11_8;Autumn-spawning;1913.15000000001;1.25378100597458
UP_11_14;Autumn-spawning;1913.15000000001;1.64756866270592
SH_29;Spring-spawning;1921.92;1.04605154631585
SH_27;Spring-spawning;1921.92;1.24833163988714
SH_26;Spring-spawning;1921.92;1.82623695818666
SH_25;Spring-spawning;1921.92;1.42350449578115
SH_23;Spring-spawning;1921.92;1.20602416518768
SH_22;Spring-spawning;1921.92;1.58045291439411
SL57;Slåttersill;1921.92;1.1716831587465
SL_63;Slåttersill;1921.92;1.20915844542231
SL_58;Slåttersill;1921.92;1.14874735288585
SL_66;Slåttersill;1921.92;1.12219092688284
SL_65;Slåttersill;1921.92;1.01235028782111
SL_62;Slåttersill;1921.92;1.02805313916412
SH_21;Spring-spawning;1921.92;1.16309571343283
SH32;Spring-spawning;1924.67500000001;1.0075802389253
SH_33;Spring-spawning;1924.67500000001;1.78682151237677
UP_11_4;Autumn-spawning;1924.67500000001;1.24001760777053
UP_11_9;Autumn-spawning;1924.67500000001;1.33619929030601
UP_11_5;Autumn-spawning;1924.67500000001;1.65903560566997
UP_11_8;Autumn-spawning;1924.67500000001;1.32585702004178
UP_11_14;Autumn-spawning;1924.67500000001;1.68160704890704
SL-51;Slåttersill;1927.20254683085;0.958930027089579
SL_53;Slåttersill;1927.20254683085;1.2004848959758
SL_45;Slåttersill;1927.20254683085;1.1283650426496
SL_54;Slåttersill;1927.20254683085;1.29898915411907
SH_29;Spring-spawning;1932.84;1.04552138989849
SH_27;Spring-spawning;1932.84;1.37485872949743
SH_26;Spring-spawning;1932.84;1.91848858279332
SH_25;Spring-spawning;1932.84;1.3884879508721
SH_23;Spring-spawning;1932.84;1.24218501189989
SH_22;Spring-spawning;1932.84;1.5424234184144
SL57;Slåttersill;1932.84;1.1406969213949
SL_63;Slåttersill;1932.84;1.22567178012572
SL_58;Slåttersill;1932.84;1.12712966358281
SL_66;Slåttersill;1932.84;1.1878498220911
SL_65;Slåttersill;1932.84;1.00936377639266
SL_62;Slåttersill;1932.84;1.01914791719002
SH_21;Spring-spawning;1932.84;1.1743670050171
SH32;Spring-spawning;1936.20000000001;1.03137157218016
SH_33;Spring-spawning;1936.20000000001;1.83584427588878
UP_11_4;Autumn-spawning;1936.20000000001;1.25981408584819
UP_11_9;Autumn-spawning;1936.20000000001;1.35403908252859
UP_11_5;Autumn-spawning;1936.20000000001;1.66057647618778
UP_11_8;Autumn-spawning;1936.20000000001;1.35110321508708
UP_11_14;Autumn-spawning;1936.20000000001;1.70912643656967
SH_29;Spring-spawning;1943.76;1.05183607669325
SH_27;Spring-spawning;1943.76;1.43951147550261
SH_26;Spring-spawning;1943.76;1.96358315127598
SH_25;Spring-spawning;1943.76;1.39447199934522
SH_23;Spring-spawning;1943.76;1.28614845105263
SH_22;Spring-spawning;1943.76;1.48466636955162
SL57;Slåttersill;1943.76;1.10733718017834
SL_63;Slåttersill;1943.76;1.31071664233706
SL_58;Slåttersill;1943.76;1.09366766120997
SL_66;Slåttersill;1943.76;1.174687643487
SL_65;Slåttersill;1943.76;0.977658594169475
SL_62;Slåttersill;1943.76;1.01761318754009
SH_21;Spring-spawning;1943.76;1.19580789642411
SH32;Spring-spawning;1947.72500000001;1.07989779020752
